41,k10010974311000,2017-05-10,大和証券　年を取っても仕事を続けることができる,証券会社の大和証券グループ本社は、６０歳が定年になっています。客の注文で株を売ったり買ったりする「営業」の仕事をする人は、今は定年のあとも７０歳まで働くことができます。会社は今年の夏ごろから、７０歳を過ぎてもずっと仕事を続けることができるようにします。会社は、株で自分のお金を増やしたいと考えるお年寄りなどのため、仕事の経験が長い人にずっと働いてもらいたいと考えました。,http://www3.nhk.or.jp/news/html/20170509/k10010974311000.html
42,k10010973501000,2017-05-10,奈良公園で今年初めて鹿の赤ちゃんが生まれる,奈良市にある奈良公園にはたくさんの鹿がいます。７日の朝、奈良公園で今年初めて鹿の赤ちゃんが生まれました。赤ちゃんは、体の大きさが６６ｃｍ、重さは３５００ｇの雄で、元気に走っていました。奈良公園では、これから６月ごろまでに鹿の赤ちゃんが２００匹ぐらい生まれます。赤ちゃんを見つけた人は「けがや病気をしないで、元気で大きくなってほしいです」と話していました。,http://www3.nhk.or.jp/news/html/20170508/k10010973501000.html
43,k10010974721000,2017-05-09,いろいろな所で山が火事になる,最近雨があまり降っていないため、空気が乾いています。８日は風が強かったため、兵庫県や宮城県などいろいろな所で山の火事がありました。岩手県釜石市でも山の火事があって、４００ｈａぐらい焼けました。釜石市は火事を消すのは難しいと考えて、１３６軒の家に住んでいる３４８人に逃げるように言いました。９日は朝早くから自衛隊や岩手県などのヘリコプターが出て、火事を消そうとしています。気象庁は、東北地方ではこれからも空気が乾く日が続くため、火の使い方に気をつけるように言っています。,http://www3.nhk.or.jp/news/html/20170509/k10010974721000.html?utm_int=news-new_contents_list-items_025
44,k10010974491000,2017-05-09,北朝鮮が大学で働いているアメリカ人を捕まえる,北朝鮮は、ピョンヤン科学技術大学で働いているアメリカ人を５月６日に捕まえたと発表しました。北朝鮮は、このアメリカ人が北朝鮮に反対することをした疑いがあると言っています。北朝鮮は４月２２日にもピョンヤン科学技術大学で教えていたアメリカ人を捕まえました。今４人のアメリカ人が、北朝鮮でスパイなどをしたという理由で捕まっています。５月８日、アメリカの政府は記者たちに、捕まったアメリカ人を自由にしてもらうつもりだと話しました。アメリカは北朝鮮と国交がないため、北朝鮮にあるスウェーデンの大使館に協力してもらうと言っています。,http://www3.nhk.or.jp/news/html/20170509/k10010974491000.html
45,k10010974381000,2017-05-09,「パリ協定」のルールを決める会議が始まる,地球の気温が上がる原因になるガスを出さないようにするために国連で決めた「パリ協定」は、去年１１月に始まりました。ドイツのボンで８日、パリ協定に参加している１９０以上の国と地域が出席して、細かいルールを決めるための会議が始まりました。会議では参加する国が決めた通りにガスを減らしているかをチェックするためのルールなどを作る予定です。気温が上がる原因になるガスを世界で２番目にたくさん出しているアメリカは、前の大統領のときにパリ協定に参加することを決めました。しかし、トランプ大統領は選挙のとき、パリ協定から出ると言っていました。そして、パリ協定から出るかどうか、もうすぐ決めると言っています。会議では、多くの国の人たちが、アメリカはパリ協定から出ないでほしいと言いました。この会議は１８日まで続きます。,http://www3.nhk.or.jp/news/html/20170509/k10010974381000.html
46,k10010971381000,2017-05-09,去年６９歳で死んだ象の「はな子」の像ができる,東京都武蔵野市の動物園にいた雌の象の「はな子」は、去年５月に６９歳で死にました。はな子は、タイが日本にプレゼントした象で、とても人気がありました。はな子は、日本にいる象の中で最も長く生きた象でした。武蔵野市などは、はな子を忘れないでほしいと考えて、吉祥寺駅の前にはな子の像を作りました。５日、像ができたことをお祝いする式があって、３００人ぐらいが集まりました。像は長さが２ｍ５０ｃｍ、高さが１ｍ５０ｃｍで、鼻の先と１本の足を上げてあいさつをしているように見えます。像をデザインした笛田亜希さんは「はな子を好きだった皆さんや動物園の人たちに『はな子が帰ってきた』と思ってもらうことができたらうれしいです」と話していました。,http://www3.nhk.or.jp/news/html/20170505/k10010971381000.html
47,k10010973061000,2017-05-09,結婚したことがない５０歳の割合が今まででいちばん多くなる,国立社会保障・人口問題研究所は、国が５年に１回行う調査のデータを使って、５０歳の人のうち結婚したことがない人がどのくらいいるか調べました。２０１５年１０月１日に５０歳だった人を調べると、１回も結婚したことがない人は、男性は２３．３％で、女性は１４％でした。これは１９２０年に調査が始まってからいちばん多い割合です。結婚したことがない５０歳の割合がいちばん多い都道府県は、男性は沖縄県で２６．２％、女性は東京都で１９．２％でした。いちばん少ない都道府県は、男性は奈良県で１８．２％、女性は福井県で８．６％でした。国立社会保障・人口問題研究所は「若い人の調査でも『結婚するつもりはない』という人がだんだん増えています。これからも結婚したことがない人が増え続けると思います」と話しています。,http://www3.nhk.or.jp/news/html/20170508/k10010973061000.html
48,k10010973341000,2017-05-08,フランスの次の大統領は３９歳のマクロンさんに決まる,７日、フランスの次の大統領を選ぶ選挙がありました。４月の選挙で半分以上の票を集めた人がいなかったため、このとき１番票が多かったマクロンさんと、２番目のルペンさんの２人から選びました。マクロンさんは前の経済大臣で、ルペンさんは国民戦線という政党の代表でした。選挙の結果、マクロンさんが約６６％の票を集めて、大統領になることが決まりました。マクロンさんは、今までのフランスの大統領の中で１番若い３９歳です。マクロンさんは、フランスの経済をよくしながらＥＵとの関係をもっと強くしたいと考えています。選挙のあと、マクロンさんは「世界はフランスに自由を守ってほしいと思っています。ＥＵをよくするためにフランスも頑張らなければなりません」と言いました。,http://www3.nhk.or.jp/news/html/20170508/k10010973341000.html
49,k10010973171000,2017-05-08,オーストリア　ナチスの収容所で亡くなった人のために祈る,第２次世界大戦のとき、ドイツのナチスは、オーストリアにあったマウトハウゼン強制収容所でユダヤ人など１０万人以上を殺しました。ドイツが戦争に負けて、１９４５年５月に中にいた人たちは自由になりました。オーストリアで７日、亡くなった人のために祈る式がありました。収容所から生きて出ることができた人や亡くなった人の家族、いろいろな国の代表など７０００人が集まりました。式では、悲しい歴史を二度とつくってはいけないと２０のことばで誓ったあと、みんなで石碑に花をあげました。生きて出ることができたユダヤ人の８７歳の男性は「ナチスの時代の怖さを知っている人がいなくなることが心配です。今の社会は、ナチスが出てきた時代に似ていると思います」と話しました。,http://www3.nhk.or.jp/news/html/20170508/k10010973171000.html
50,k10010971841000,2017-05-08,福岡県の沖ノ島などが７月に世界文化遺産になりそう,国は去年「『神宿る島』宗像・沖ノ島と関連遺産群」をユネスコの世界文化遺産に推薦しました。福岡県宗像市にある沖ノ島という島や宗像大社という神社など８つの遺跡です。沖ノ島には、アジアの国と交流があった４世紀〜９世紀に船の安全を祈った祭りの遺跡などがそのまま残っています。ユネスコに協力しているイコモスは、この８つの遺跡を世界遺産にするかどうか調べました。イコモスは調べたあと、沖ノ島と近くの小屋島など４つは世界遺産にしたほうがいいとレポートを書きました。しかし、宗像大社など４つは世界遺産にする大切さはないと書きました。沖ノ島など４つの遺跡は、７月のユネスコの会議で世界文化遺産になりそうです。,https://www3.nhk.or.jp/news/html/20170506/k10010971841000.html
51,k10010967861000,2017-05-08,「こんろや電子レンジは火事にならないように掃除して」,製品の安全などを調べているＮＩＴＥによると、去年３月までの５年に、家のこんろや電子レンジなどの事故が９８９件ありました。２３人が火事で亡くなりました。事故の３０％以上は、油などで汚れたこんろを使ったため火が出たり、近くにあった燃えやすい物に火が移ったりしました。こんろが汚れて火がつきにくいため、何度もつけようとして、出ていたガスが燃えてやけどをした人もいました。電子レンジも油で汚れたままにしておくと、火が出る危険があります。ＮＩＴＥは、こんろや電子レンジなどは使ったあとに掃除してほしいと言っています。そして、こんろの近くには燃えやすい物を置かないように言っています。,http://www3.nhk.or.jp/news/html/20170501/k10010967861000.html
52,k10010967771000,2017-05-08,「母の日」の前に青や紫色のカーネーションを輸入,今年の「母の日」は５月１４日です。日本ではたくさんの人が母の日にカーネーションの花をお母さんにプレゼントします。成田空港には、外国から輸入するカーネーションの半分ぐらいが届きます。成田空港の近くにある会社は、南アメリカのコロンビアなどから青や紫色のカーネーションを輸入しています。カーネーションの花は普通、赤やピンク色です。この会社は２０年ぐらい前に青いカーネーションをつくって、コロンビアなどで育てて輸入しています。会社は母の日までに青いカーネーションを９０万本ぐらい輸入する予定です。,http://www3.nhk.or.jp/news/html/20170501/k10010967771000.html
53,k10010960241000,2017-05-05,アメリカの会社が「空を飛ぶ乗り物」を今年中に売る,アメリカのキティホークという会社が、ドローンのように「空を飛ぶ乗り物」をつくりました。この乗り物はオートバイのような形をしています。下には８つのプロペラがついていて、高さ５ｍぐらいまで上がって飛びます。重さは約１００ｋｇで、時速は４０ｋmぐらいまで出ます。会社はこの乗り物を今年中に売り始める予定です。アメリカでは免許などがなくても運転することができますが、会社は安全のために人がいない湖の上などだけで使うように言っています。飛行機をつくっているエアバスというヨーロッパの会社も、「空を飛ぶ乗り物」をつくって今年テストを行う予定です。,http://www3.nhk.or.jp/news/html/20170425/k10010960241000.html
54,k10010964381000,2017-05-05,宇宙ごみを片づける人工衛星を打ち上げる計画,宇宙には、使い終わった人工衛星の一部などの「宇宙ごみ」がたくさん残っていて問題になっています。東京都墨田区にある「アストロスケール」という新しい会社は、宇宙ごみを片づけるための研究をしています。２０１９年には、磁石を使って宇宙ごみを集めて、大気圏に入ったときに燃やすことができる人工衛星を打ち上げる計画です。これから新しく人工衛星を打ち上げるときには、金属の板を付けてもらうことにします。そして、磁石で簡単に宇宙ごみを集めるビジネスをしたいと考えています。川崎重工業など大きい会社も、宇宙ごみを片づける研究を進めると発表しています。,http://www3.nhk.or.jp/news/html/20170428/k10010964381000.html
55,k10010964251000,2017-05-05,ユナイテッド航空「席を譲った人に１万ドルまで払う」,アメリカで４月９日、ユナイテッド航空の飛行機が出発する前に、乗る人が席の数より多いことがわかりました。会社は、席を譲って別の飛行機に乗ってほしいと客に頼みましたが、１人が降りたくないと言いました。会社は空港の保安員を呼んで、この客を無理に降ろしたため、客は大きなけがをしました。このニュースを見た人たちは、会社はひどいことをしたと言いました。ユナイテッド航空は４月２７日、このようなことが二度とないように規則などを変えたと発表しました。会社は、飛行機を降りたくないという客がいても、保安員を呼んで無理に降ろすことは、もうしないと言いました。そして、別の飛行機に乗ってもいいという客には、そのために必要になったお金を１万ドルまで会社が払うことにしました。これは今までの７倍以上のお金です。ユナイテッド航空は「これからは、もっと客を大事にする会社にします」と言っています。,http://www3.nhk.or.jp/news/html/20170428/k10010964251000.html
56,k10010960591000,2017-05-05,花に自動で水や肥料をやる花壇を東京の工場などが作る,東京の葛飾区にある工場などのグループが、花に自動で水や肥料をやることができる花壇を作りました。この花壇には２００Ｌの水や肥料が入るタンクと、太陽の光から電気を作るパネルがついています。タイマーもついていて、決まった時間になると、花に水や肥料をやります。グループは、この花壇を葛飾区にある都立農産高校に置きました。生徒たちはこれから１年、いろいろな花を飾って、しっかりと育つかどうか調べます。生徒は「この花壇を使って、どうすれば花が元気に育つか調べたいです」と話していました。葛飾区はこの花壇をまちに置いたり、イベントなどで使ったりしたいと考えています。,http://www3.nhk.or.jp/news/html/20170425/k10010960591000.html
57,k10010964371000,2017-05-05,京都の鴨川で涼しく食事を楽しむ「納涼床」が始まる,京都の鴨川で、暑い季節に川で涼しく食事や酒を楽しむ「納涼床」が５月から始まりました。鴨川の河原には、日本料理の店やレストランなどがつくった「床」が１００ぐらい並んでいます。床はベランダのようになっていて、ここで食事などができます。客は、着物を着た芸妓や舞妓にお酒を入れてもらって、食事などを楽しんでいました。鴨川の納涼床は９月３０日までです。,http://www3.nhk.or.jp/news/easy/k10010964371000/k10010964371000.html
58,k10010960061000,2017-05-05,栃木県　川の近くに３００匹の「あゆのぼり」を飾る,日本では５月５日は子どもの日で、男の子が元気に育つように「こいのぼり」を飾っています。こいのぼりは、こいという魚の形をしていて、布や紙で作ります。栃木県大田原市の那珂川は、あゆという魚がたくさん来ることで有名な川です。川の近くにある水族館は毎年、あゆの形をした長さ２ｍぐらいの「あゆのぼり」を飾ります。今年も、水族館の外に３００匹のあゆのぼりを飾りました。風が吹くと、空を泳いでいるように見えます。水族館は、７月２日まであゆのぼりを飾ります。,http://www3.nhk.or.jp/news/html/20170425/k10010960061000.html?utm_int=nsearch_contents_search-items_001
59,k10010959041000,2017-05-05,多摩動物公園「チーターの３匹の赤ちゃんを見に来て」,東京都の多摩動物公園で、２月にチーターの赤ちゃんが同じお母さんから３匹生まれました。雄が２匹で、雌が１匹です。いまチーターは世界で数が少なくなっていて、多摩動物公園はほかの動物園などと協力してチーターを増やしたいと考えています。３匹を大事に育ててきましたが、重さが３.５ｋｇぐらいになって丈夫になってきたため、４月からみんなに見せています。３匹は元気に走ったり一緒に遊んだりしています。たくさんの人たちが「かわいい」などと言って見ていました。多摩動物公園の人は「元気な３匹をぜひ見に来てください」と話していました。,http://www3.nhk.or.jp/news/html/20170424/k10010959041000.html
60,k10010968561000,2017-05-02,アメリカ　「韓国でＴＨＡＡＤを使う準備ができた」,アメリカと韓国は、北朝鮮が発射したミサイルを落とすことができる「ＴＨＡＡＤ」という新しいシステムを韓国に置くことにしています。アメリカは４月２６日からＴＨＡＡＤに使うレーダーなどを運んでいました。アメリカの政府は５月１日、ＴＨＡＡＤの一部を使う準備ができたと言いました。アメリカと韓国は、北朝鮮が４月２９日にミサイルを発射して失敗したと言っています。北朝鮮は去年からミサイルを３０発以上発射しています。中国は、ＴＨＡＡＤを使うと中国の軍の様子も見ることもできると言って、韓国に置くことに反対しています。,http://www3.nhk.or.jp/news/html/20170502/k10010968561000.html
61,k10010967581000,2017-05-02,日本を紹介する「ジャパン・ハウス」がブラジルにできる,日本の政府は、日本の文化や、領土と歴史などについて外国に伝える「ジャパン・ハウス」をブラジルのサンパウロに作りました。４月３０日、ジャパン・ハウスができたお祝いの式がありました。式には、麻生副総理大臣やブラジルの大統領、日本からブラジルに移住した人の子どもや孫など２００人が出席しました。ジャパン・ハウスの建物の外の壁は、木で飾ってあります。建物の中には、日本に昔からある技術で作った竹の大きな置物や、沖縄で昔から作っている布などが飾ってあります。日本の政府はイギリスのロンドンとアメリカのロサンゼルスにもジャパン・ハウスを作る予定です。,http://www3.nhk.or.jp/news/html/20170501/k10010967581000.html
62,k10010966941000,2017-05-02,「クールビズ」の季節　デパートが新しい商品を売り始める,「クールビズ」は、暑い季節に冷房をあまり使わないように仕事でも涼しい服を着たりすることで、今年も５月１日から始まりました。上着やネクタイをやめて、涼しい格好をする人が増えるため、いろいろなデパートがクールビズの売り場を作っています。東京都豊島区にあるデパートは、大事な仕事のときはネクタイの代わりにポケットチーフをしたらどうかと考えました。今年はポケットチーフを今までの２倍用意しました。店の人は３０００円〜５０００円の物がよく売れると言っています。中央区にあるデパートでは、クールビズでも上着を着たい人のために、絹などを使って普通より１００ｇ以上軽い上着を売り始めました。この上着は水で洗うこともできます。デパートは、クールビズの新しい商品を置いて、服などをたくさん売りたいと考えています。,http://www3.nhk.or.jp/news/easy/k10010966941000/k10010966941000.html
63,k10010967481000,2017-05-02,噴火の可能性がある山に登るときの注意をビデオにする,日本には噴火する可能性がある火山が１００以上あります。これからの季節は山に登る人が多くなるため、政府は山に登るときに注意しなければならないことをビデオにしました。このビデオは、本当の噴火を撮ったビデオやＣＧを使って、山が噴火するとどうなるか説明しています。大きな石が飛んできたり、熱い石や灰が降ってきたりして危険なことがわかります。ビデオでは、山に登る前に、気象庁のホームページなどでその山が噴火する可能性があるかどうか知っておくことが必要だと言っています。ヘルメットを持っていくことや、「防災マップ」などで逃げる場所を調べておくことも大事です。そして、通る道などの計画を書いた「登山届け」を登る前に出すように言っています。ビデオは内閣府のホームページで見ることができます。,http://www3.nhk.or.jp/news/html/20170501/k10010967481000.html
64,k10010965781000,2017-05-01,原宿などの店が災害についての英語のパンフレットを作る,日本に来た外国人が、地震などの災害が起こったときに何をしたらいいか、英語で書いたパンフレットができました。外国人がたくさん来る東京の原宿や表参道にある店の人たちが作りました。店や観光案内所などに置いてあります。パンフレットには、地震のときは揺れが止まるまで机の下に入って待つことなど、安全を守るための方法が漫画で説明してあります。パンフレットの中の原宿や表参道の周りの地図には、避難する場所が書いてあります。帰ることができない場合に、しばらくいることができる建物なども書いてあります。パンフレットを作った人は「災害が起こったときに、何をしたらいいかわからない外国人も多いと思います。ほかの町でも同じようなパンフレットができるといいと思います」と話しています。,http://www3.nhk.or.jp/news/html/20170429/k10010965781000.html
65,k10010967361000,2017-05-01,日本で生まれて育った３頭のパンダが中国へ行く,和歌山県白浜町にある動物園「アドベンチャーワールド」で生まれて育った３頭のパンダが、中国へ行くことになりました。３頭は、６歳で双子の雄の「海浜」と雌の「陽浜」、４歳の雌の「優浜」です。６月に中国の成都市のパンダを増やすための施設に行きます。体に問題がないかチェックをするため、５月１日から動物園で３頭を見ることができなくなりました。４月３０日は大勢の人が来て、３頭の写真を撮っていました。「優浜」という名前を考えた１人だという男性は「とても寂しいですが、中国へ行っても元気でいてほしいです」と話していました。３頭は、６月４日のお別れ会のあと、５日に飛行機で中国へ行く予定です。,http://www3.nhk.or.jp/news/html/20170501/k10010967361000.html
66,k10010963191000,2017-05-01,大型連休に山に登るときは「雪崩に気をつけて」,大型連休には毎年、山で雪崩の事故が起きています。このため、国の役所のスポーツ庁は都道府県や大学、高校などに雪崩に十分に気をつけるように言いました。スポーツ庁によると、山は天気が変わりやすいため、大型連休のころでも強い吹雪になることがあります。山を登る道の周りに雪が残っていることもあります。このため、山にある雪や天気などをよく調べて、安全に登る計画を考えることが大切です。寒くなっても大丈夫な服や、自分がいる場所を電波で知らせるビーコンという小さな機械、雪を掘るシャベルなども必要です。山に登っているときも天気や周りの様子をチェックして、危険だと思ったらすぐ山を下りるようにスポーツ庁は言っています。,http://www3.nhk.or.jp/news/html/20170427/k10010963191000.html
67,k10010963641000,2017-05-01,笑いは「がん」の治療の役に立つかどうか研究する,笑うと、ストレスが少なくなるなど体にいいことがあると言われています。大阪国際がんセンターは、笑いが「がん」の治療の役に立つかどうか調べる研究を始めます。研究では、がんになって病院に通っている７０人に、面白い落語や漫才などを見てもらいます。全部見たグループと半分だけ見たグループを比べて、体の免疫などに違いがあるかどうか調べます。研究に協力する落語家の桂文珍さんは「がんになった人の役に立つといいなと思って、一生懸命やります。笑って痛みを忘れてほしいと思います」と話していました。この研究の結果は、専門の雑誌に発表する予定です。,http://www3.nhk.or.jp/news/html/20170427/k10010963641000.html
68,k10010964261000,2017-04-28,安倍総理大臣がロシアでプーチン大統領と会う,安倍総理大臣は日本の時間で２７日、ロシアのモスクワでプーチン大統領と会いました。２人は、北方領土の問題などを３時間以上話し合いました。その結果、北方領土で日本とロシアが協力して仕事をするために、両方の国の政府と会社が一緒に調査をすることに決まりました。早い場合は、来月に調査を行います。会社も一緒に調査に行くと、仕事の計画を立てやすくなります。そのほか、第２次世界大戦の前に北方領土の島に住んでいた人が、島に残っている墓に行くことについても話し合いました。今までは船で行っていましたが、６月に飛行機で行くことができるようにしました。話し合いのあと、２人は記者たちの前で話をしました。安倍総理大臣は「プーチン大統領と一緒に、北方領土や平和条約の問題を解決したいです」と言いました。プーチン大統領は「日本はロシアの大切なパートナーです。日本と一緒に、難しい問題を解決することができると思います」と言いました。,http://www3.nhk.or.jp/news/html/20170428/k10010964261000.html
69,k10010963911000,2017-04-28,探査機の「カッシーニ」が初めて土星と輪の間に入る,「カッシーニ」は、土星を調べるためにＮＡＳＡなどが作った探査機で、１９９７年に打ち上げられました。日本の時間で４月２６日、カッシーニが初めて土星と輪の間に入っていきました。カッシーニは土星から３０００ｋmぐらいの所を、時速１２万ｋm以上で通りました。カッシーニが送ってきた写真には、大きな土星の大気の渦が写っています。ＮＡＳＡによると、これは今まででいちばん近くから撮った土星の写真です。カッシーニは土星と輪の間に全部で２２回入って、９月に仕事が終わる予定です。,http://www3.nhk.or.jp/news/html/20170427/k10010963911000.html
70,k10010961851000,2017-04-28,卒業する学生より会社が雇いたい人の数が来年も多い,リクルートホールディングスは、働いている人が５人以上いる７０００の会社に、来年大学や大学院を卒業する学生を何人雇うか聞きました。６０%ぐらいの会社が答えました。リクルートは、会社が雇いたい人の数と来年卒業する学生の数を比べました。その結果、会社が雇いたい人の数が学生の数の１．７８倍になりました。この倍率は、６年続けて前の年より高くなりました。倍率がいちばん高いのは、スーパーやコンビニなどの流通業で、１１．３２倍でした。次に高いのは、建物などをつくる建設業で９．４１倍でした。どちらも今まででいちばん高くなりました。リクルートの人は「学生は、流通業や建設業は仕事が厳しいとか、働く時間が長いというイメージを持っています。このため、入りたいと思う学生が少ないようです」と話しています。,http://www3.nhk.or.jp/news/html/20170426/k10010961851000.html
71,k10010962051000,2017-04-28,ＪＲ東日本が新しい豪華な列車を紹介する,ＪＲ東日本は、豪華な寝台列車の「トランスイート四季島」を５月１日から運転します。この列車は、東京の上野駅を出発して、東北地方や北海道などを回ります。ベッドがある部屋やレストランなどがあって、ホテルのように泊まりながら旅行ができます。４月２６日、テレビや新聞などに紹介するため、この列車が上野駅と宇都宮駅の間を走りました。いちばん前といちばん後ろの車両には天井まで大きな窓があって、ソファーに座って周りの景色を見ることができます。ピアノを聞きながらお酒を飲むことができる車両もあります。いちばん値段が高い部屋は２階建てで、１階にベッドがあって、２階は和室です。ひのきを使った風呂もあります。ＪＲ東日本によると、この列車の切符は３２万円〜１１５万円で高いですが、来年３月まで全部売れました。,http://www3.nhk.or.jp/news/html/20170426/k10010962051000.html
72,k10010962611000,2017-04-27,「はしかにならないように外国に行く人は気をつけて」,「はしか」は熱が出たり体に赤い点が出たりする病気で、ウイルスでうつります。妊娠している人がなると、おなかの赤ちゃんが危険になる場合があります。国立感染症研究所によると、１月１日〜４月１６日に病院などではしかだとわかった人は１３９人います。この中の２１人は外国に行ったことがある人で、特にアジアの国が多いです。国立感染症研究所は、これから始まる大型連休で特にアジアに行く人は、はしかにならないように気をつけてほしいと言っています。外国に行く前に、自分がはしかのワクチンをいつ注射したか調べるように言っています。日本に帰ってきて熱が出たり体に赤い点が出たりしたら、病院に行くように言っています。ほかの人にうつさないように、病院に行く前にまず電話で説明をして、電車やバスなどを使わないで行ってほしいと言っています。,http://www3.nhk.or.jp/news/html/20170427/k10010962611000.html
73,k10010961781000,2017-04-27,広島の原爆資料館　新しくなった東館がオープン,広島市にある原爆資料館の東館は、地震で建物が壊れないように工事をするため、休んでいました。２６日、工事が終わった東館がオープンして、展示も新しくなりました。原爆で町が一瞬で壊れる様子をコンピューターの映像で見ることができます。そのほか、原爆の熱で溶けた瓶や瓦が展示してあって、触ることもできます。原爆資料館に来た人は「よく整理して展示してあって、わかりやすかったです」と話していました。原爆資料館の本館は、工事をするため４月２６日から来年の夏まで休みます。,http://www3.nhk.or.jp/news/html/20170426/k10010961781000.html
74,k10010959871000,2017-04-27,「メルカリ」などでお金を売ることを禁止する,スマートフォンの「メルカリ」というアプリでは、使わなくなった物などを簡単に売ったり買ったりすることができます。メルカリでは最近、１万円札５枚を５万９０００円など、お金を高く売る人が増えて問題になっています。この問題について「生活に困っている人などが、クレジットカードで簡単にお金を買うことができる」と言う人もいました。このためメルカリの会社は、お金を売ることを禁止しました。金融庁は「インターネットなどでお金を高く売ることは、お金を貸すことと同じになる可能性があります。許可をもらわないでお金を貸すと法律に違反します」と言っています。,http://www3.nhk.or.jp/news/html/20170424/k10010959871000.html?utm_int=nsearch_contents_search-items_003
75,k10010960671000,2017-04-27,小学校の授業でパラリンピックのスポーツを教える,２０２０年に東京でパラリンピックがあります。パラリンピックを開く委員会のＩＰＣなどは、体などに障害がある人たちのスポーツを子どもたちに知ってもらうために本やビデオを作りました。そして今月、日本の全部の小学校に送りました。２５日、東京都東久留米市にある小学校の６年生のクラスで、この本やビデオを使った授業がありました。子どもたちはまず、去年のパラリンピックのビデオを見ました。そして、体などに障害がある人たちのスポーツでは、どんな道具を使っていてどんなルールになっているかを勉強しました。そのあと子どもたちは体育館に行って、座ったままでするバレーボールの「シッティングバレーボール」をしてみました。クラスの男の子は「仲間にボールを優しくパスすることが大事だと思いました」と話していました。,http://www3.nhk.or.jp/news/html/20170425/k10010960671000.html?utm_int=nsearch_contents_search-items_003
76,k10010961561000,2017-04-26,北朝鮮「軍ができてから最も大きな訓練を行った」,北朝鮮は１９３２年４月２５日を軍ができた日に決めています。この日から８５年になった２５日、北朝鮮は軍が今までで最も大きな訓練を行ったと発表しました。北朝鮮によると、訓練では海岸に３００以上の大砲を並べて一度に発射しました。海の中で潜水艦から攻撃する訓練や、空から飛行機で攻撃する訓練も行いました。北朝鮮は、自分たちは核兵器やミサイルなどを使って、アメリカや韓国などを攻撃することができるなどと言っています。アメリカと韓国の軍は、３月から韓国で一緒に訓練を行っています。２つの国は、北朝鮮から国を守るため、アメリカの新しいミサイルの「ＴＨＡＡＤ」を韓国に置くことにしています。２６日にはＴＨＡＡＤの一部を運びました。,http://www3.nhk.or.jp/news/html/20170426/k10010961561000.html?utm_int=nsearch_contents_search-items_001
77,k10010960431000,2017-04-26,電通が大阪などでも社員を長い時間働かせていた,広告の会社の「電通」で２０１５年、社員の女性が自殺しました。会社が女性を長い時間働かせたことが原因です。法律では、残業する時間などは会社と労働組合が相談して決めることになっています。厚生労働省は、電通がほかにも決めた時間より社員を長く働かせて、法律に違反している可能性があると考えて調べました。その結果、大阪と名古屋と京都にある３つの事務所で、５人の社員を長く働かせたことが法律に違反している可能性がありました。残業は１か月に１００時間までだと決めていましたが、１０５時間になったこともありました。しかし、上司は社員に働いた時間を少なく言うように命令していました。東京にある本社でも、１０人の社員を長く働かせた可能性がありましたが、法律に違反している証拠は見つかりませんでした。,http://www3.nhk.or.jp/news/html/20170425/k10010960431000.html?utm_int=nsearch_contents_search-items_001
78,k10010960041000,2017-04-26,２０２５年の万国博覧会を大阪府で開きたい,２０２５年に世界の国が参加する万国博覧会があります。日本の政府は２４日、この博覧会を大阪府の海の近くで開きたいと博覧会の事務所のＢＩＥに伝えました。政府は、２０２５年５月〜１１月に博覧会を開く計画で、日本や外国から３０００万人ぐらいが来ると考えています。フランスも去年、この博覧会をパリの近くで開きたいとＢＩＥに伝えました。ロシアも自分の国で開きたいと考えているようです。ＢＩＥに伝えたあと、大阪府の松井知事は「フランスに負けないように頑張ります」と言いました。２０２５年の博覧会をどこで開くかは、来年秋にＢＩＥの会議で決まります。,http://www3.nhk.or.jp/news/html/20170425/k10010960041000.html
79,k10010959791000,2017-04-26,埼玉県秩父市　シバザクラの花がたくさん咲く,埼玉県秩父市の羊山公園で今、シバザクラの花がきれいに咲いています。公園には、１万８０００m²ぐらいの場所に４０万本のシバザクラがあります。ピンクや白などの２ｃｍぐらいの花がたくさん咲いていて、きれいな色のじゅうたんのようです。見に来た女性は「思っていたより広くてすばらしい景色で、感動しました」と話していました。秩父市のシバザクラは５月上旬ごろまで楽しむことができます。,http://www3.nhk.or.jp/news/html/20170424/k10010959791000.html
80,k10010959141000,2017-04-25,フランスの大統領　マクロンさんとルペンさんの２人から選ぶ,フランスで２３日、大統領を選ぶ選挙がありました。選挙には１１人が出ました。前に経済大臣をしていたマクロンさんが２４％で、いちばん多くの票を集めました。次は、国民戦線という政党の代表のルペンさんで２１％でした。半分以上の票を集めた人がいなかったため、この２人から大統領を選ぶ選挙を５月７日に行います。マクロンさんはＥＵとの関係をもっと強くしたいと考えていて、フランスに移民や難民を入れることに賛成しています。ルペンさんはＥＵに反対していて、移民を入れないようにすると言っています。フランスのテレビ局が、次の選挙で２人のどちらを選ぶか質問すると、マクロンさんと答えた人が６２％で、ルペンさんと答えた人は３８％でした。,http://www3.nhk.or.jp/news/html/20170424/k10010959141000.html
